file_name,btl,btr,bbr,bbl,obj_0,obj_1,obj_2
5333,0.468359,0.508203,0.178906,0.417969,1,0,0
3911,0.431641,0.337891,0.100781,0.180469,0,0,1
3911,0.430078,0.409766,0.105469,0.385156,1,0,0
2641,0.164844,0.616016,0.329688,0.321094,1,0,0
2641,0.035937,0.533984,0.059375,0.144531,0,1,0
7710,0.559766,0.487109,0.211719,0.460156,1,0,0
7710,0.535156,0.455469,0.14375,0.203125,0,0,1
7710,0.598331,0.309956,0.117401,0.094151,0,1,0
4649,0.543275,0.559847,0.323008,0.449411,1,0,0
4649,0.449635,0.4136,0.139562,0.386179,1,0,0
2742,0.346547,0.438619,0.179028,0.434783,1,0,0
4856,0.425676,0.426904,0.136364,0.411548,1,0,0
3404,0.441263,0.457048,0.140969,0.42511,1,0,0
5423,0.366534,0.450199,0.155378,0.422311,1,0,0
5297,0.456641,0.416797,0.122656,0.399219,1,0,0
7847,0.481061,0.493939,0.143939,0.421212,1,0,0
7847,0.47803,0.458333,0.116667,0.207576,0,0,1
7847,0.506061,0.318182,0.072727,0.060606,0,1,0
484,0.560547,0.379688,0.155469,0.11875,0,1,0
484,0.495312,0.65625,0.192188,0.246875,0,0,1
484,0.519922,0.549609,0.250781,0.471094,1,0,0
484,0.885547,0.690625,0.228906,0.182812,0,0,1
484,0.860156,0.624609,0.279687,0.325781,1,0,0
3498,0.373173,0.433496,0.141626,0.429374,1,0,0
3498,0.361559,0.231173,0.089921,0.026227,0,1,0
3498,0.37692,0.389284,0.131135,0.203072,0,0,1
1124,0.315757,0.508685,0.192308,0.389578,1,0,0
6921,0.522727,0.464988,0.136364,0.362408,1,0,0
6921,0.568796,0.554668,0.213759,0.460688,1,0,0
4606,0.774082,0.570862,0.332087,0.41714,1,0,0
4674,0.412149,0.424944,0.122261,0.409628,1,0,0
4674,0.586181,0.618005,0.506373,0.324288,1,0,0
2409,0.307792,0.501948,0.188312,0.406494,1,0,0
2508,0.327922,0.478571,0.168831,0.427273,1,0,0
4874,0.560197,0.592138,0.257985,0.375921,1,0,0
253,0.477734,0.483594,0.178906,0.4125,1,0,0
253,0.43125,0.314844,0.08125,0.06875,0,1,0
253,0.533203,0.448437,0.063281,0.1625,0,0,1
253,0.577734,0.450781,0.119531,0.409375,1,0,0
253,0.585156,0.285156,0.067187,0.073438,0,1,0
253,0.576172,0.3875,0.110156,0.170313,0,0,1
253,0.789453,0.610938,0.302344,0.340625,1,0,0
253,0.791797,0.670312,0.288281,0.215625,0,0,1
4706,0.436133,0.39673,0.131798,0.348408,1,0,0
6002,0.863546,0.630478,0.217131,0.308765,1,0,0
6002,0.41651,0.473108,0.111202,0.428287,1,0,0
6002,0.532869,0.621514,0.221116,0.322709,1,0,0
6002,0.415397,0.415983,0.099602,0.168737,0,0,1
6002,0.542536,0.747598,0.09843,0.058589,0,0,1
6002,0.527888,0.587649,0.186314,0.247246,0,1,0
1771,0.307312,0.471773,0.114625,0.399172,1,0,0
2932,0.532276,0.510759,0.152888,0.455266,1,0,0
7093,0.433047,0.506143,0.148649,0.412776,1,0,0
7093,0.474201,0.490786,0.2457,0.406634,1,0,0
7093,0.531941,0.636364,0.304668,0.287469,1,0,0
7093,0.90172,0.628993,0.194103,0.302211,1,0,0
7093,0.63145,0.547912,0.090909,0.09828,0,1,0
7093,0.404177,0.323096,0.081081,0.061425,0,1,0
7093,0.505528,0.677518,0.237101,0.202703,0,0,1
7093,0.482187,0.408477,0.192875,0.13145,0,0,1
1831,0.261352,0.315562,0.054688,0.060125,0,1,0
1831,0.30177,0.453902,0.13993,0.340867,1,0,0
1831,0.317355,0.435629,0.119367,0.165195,0,0,1
1831,0.274703,0.659148,0.346172,0.244313,1,0,0
2938,0.398641,0.412231,0.100793,0.366931,1,0,0
2938,0.537373,0.514156,0.15402,0.462061,1,0,0
6287,0.534043,0.476596,0.170213,0.387234,1,0,0
6287,0.808511,0.580851,0.314894,0.4,1,0,0
6287,0.842553,0.461702,0.195745,0.13617,0,1,0
6287,0.805319,0.68617,0.282979,0.185106,0,0,1
7693,0.854839,0.611501,0.201964,0.328191,1,0,0
1064,0.295703,0.576172,0.205469,0.391406,1,0,0
1064,0.325781,0.470703,0.15,0.280469,1,0,0
5347,0.44375,0.413672,0.128125,0.386719,1,0,0
3289,0.463289,0.440529,0.15859,0.414097,1,0,0
3996,0.671094,0.685547,0.45625,0.205469,1,0,0
7631,0.528627,0.492015,0.209588,0.404177,1,0,0
7631,0.509828,0.439803,0.162162,0.206388,0,0,1
1488,0.178846,0.603846,0.353846,0.348077,1,0,0
1488,0.057692,0.486538,0.1,0.105769,0,1,0
1488,0.186538,0.674038,0.269231,0.2,0,0,1
6933,0.410934,0.429361,0.08231,0.342752,1,0,0
6933,0.406634,0.382678,0.063882,0.124079,0,0,1
6933,0.509828,0.472973,0.127764,0.385749,1,0,0
6933,0.527027,0.568796,0.189189,0.420147,1,0,0
6933,0.866708,0.617322,0.264128,0.32801,1,0,0
2452,0.313636,0.427922,0.114286,0.175325,0,0,1
2452,0.318182,0.479221,0.138961,0.415584,1,0,0
3291,0.456681,0.435022,0.136564,0.42511,1,0,0
2588,0.290909,0.581169,0.245455,0.401299,1,0,0
2118,0.276029,0.616223,0.215496,0.346247,1,0,0
2118,0.324455,0.483051,0.123487,0.414044,1,0,0
2272,0.329225,0.494718,0.176056,0.376761,1,0,0
7371,0.588073,0.519266,0.179817,0.40367,1,0,0
7371,0.719266,0.573394,0.240367,0.405505,1,0,0
3891,0.439063,0.421094,0.109375,0.409375,1,0,0
3580,0.359554,0.412102,0.122293,0.388535,1,0,0
3580,0.348359,0.225625,0.072024,0.014209,0,1,0
3580,0.363302,0.357178,0.11073,0.149927,0,0,1
4827,0.425061,0.408477,0.127764,0.372236,1,0,0
5513,0.466292,0.522472,0.161798,0.41573,1,0,0
5513,0.441573,0.397753,0.157303,0.350562,1,0,0
5513,0.430337,0.383146,0.116854,0.177528,0,0,1
3917,0.432031,0.329297,0.109375,0.177344,0,0,1
3917,0.43125,0.407813,0.123438,0.38125,1,0,0
7372,0.566055,0.505505,0.13578,0.416514,1,0,0
7372,0.679817,0.568807,0.26422,0.422018,1,0,0
915,0.353125,0.6,0.176563,0.357812,1,0,0
915,0.305078,0.429688,0.113281,0.320313,1,0,0
4347,0.26764,0.43674,0.094891,0.321168,1,0,0
4347,0.417275,0.414234,0.131387,0.361314,1,0,0
2053,0.331614,0.50479,0.114749,0.333719,1,0,0
7161,0.894046,0.633803,0.211908,0.297055,1,0,0
7161,0.586428,0.454545,0.15749,0.130602,0,1,0
7161,0.491037,0.266325,0.097311,0.053777,0,1,0
7161,0.421255,0.43662,0.119078,0.212548,0,0,1
7161,0.487196,0.68822,0.176697,0.165173,0,0,1
7161,0.449424,0.429577,0.183099,0.382843,1,0,0
7161,0.604353,0.464149,0.121639,0.372599,1,0,0
7161,0.53073,0.583227,0.271447,0.395647,1,0,0
2040,0.332526,0.501211,0.121065,0.347054,1,0,0
4472,0.31691,0.456204,0.164234,0.296837,1,0,0
4472,0.422141,0.422749,0.119221,0.349148,1,0,0
1113,0.310794,0.508065,0.199752,0.375931,1,0,0
5579,0.419101,0.406742,0.125843,0.377528,1,0,0
5579,0.416854,0.332584,0.103371,0.161798,0,0,1
7816,0.453788,0.495455,0.177273,0.406061,1,0,0
7816,0.755303,0.587879,0.219697,0.375758,1,0,0
7816,0.438636,0.489394,0.140909,0.163636,0,0,1
7816,0.752273,0.660606,0.207576,0.212121,0,0,1
7816,0.487879,0.327273,0.090909,0.051515,0,1,0
6005,0.433267,0.48506,0.113546,0.444223,1,0,0
6005,0.88247,0.60757,0.175299,0.338645,1,0,0
6005,0.434263,0.432271,0.103586,0.171315,0,0,1
7696,0.749386,0.613022,0.280098,0.356265,1,0,0
4004,0.357812,0.435547,0.146875,0.432031,1,0,0
7326,0.785531,0.608835,0.268886,0.331626,1,0,0
7326,0.870038,0.644686,0.245839,0.257362,1,0,0
5911,0.267928,0.433267,0.09761,0.344622,1,0,0
5911,0.488048,0.522908,0.155378,0.456175,1,0,0
4190,0.284687,0.440781,0.138281,0.329688,1,0,0
1038,0.284766,0.464453,0.139844,0.314844,1,0,0
5229,0.408594,0.411328,0.167187,0.385156,1,0,0
2096,0.332173,0.561743,0.163438,0.445521,1,0,0
5940,0.461155,0.394422,0.13745,0.36255,1,0,0
5521,0.524719,0.524719,0.175281,0.451685,1,0,0
5521,0.442697,0.447191,0.159551,0.4,1,0,0
5521,0.442697,0.423596,0.146067,0.217978,1,0,0
7772,0.425676,0.546683,0.202703,0.395577,1,0,0
7772,0.41769,0.600737,0.167076,0.152334,0,0,1
7772,0.665233,0.539312,0.234644,0.486486,1,0,0
7772,0.664005,0.526413,0.192875,0.178133,0,0,1
7772,0.683661,0.345209,0.111794,0.090909,0,1,0
7772,0.443857,0.422061,0.154557,0.133421,0,1,0
7312,0.830346,0.596031,0.22023,0.357234,1,0,0
1469,0.229808,0.666346,0.301923,0.226923,0,0,1
1469,0.072115,0.502885,0.109615,0.130769,0,1,0
1469,0.205769,0.602885,0.384615,0.342308,1,0,0
2258,0.316021,0.480634,0.181338,0.411972,1,0,0
4147,0.452113,0.452113,0.135211,0.439437,1,0,0
4147,0.727465,0.685915,0.207042,0.185915,1,0,0
4147,0.249296,0.449296,0.059155,0.304225,1,0,0
5641,0.523143,0.532278,0.27771,0.506699,1,0,0
5641,0.488429,0.320341,0.152253,0.10475,0,1,0
5641,0.552375,0.588307,0.248477,0.272838,0,0,1
1963,0.198936,0.646809,0.287234,0.268085,0,0,1
1963,0.207447,0.58617,0.342553,0.406383,1,0,0
1936,0.312477,0.390719,0.137516,0.166391,1,0,0
1936,0.332414,0.589426,0.185641,0.390539,1,0,0
1131,0.311414,0.509305,0.203474,0.378412,1,0,0
644,0.245312,0.501563,0.13125,0.13125,0,1,0
644,0.367188,0.68125,0.135937,0.198437,0,0,1
644,0.307422,0.606641,0.267969,0.357031,1,0,0
294,0.589489,0.497948,0.198513,0.424383,1,0,0
294,0.650165,0.323285,0.074355,0.069444,0,1,0
294,0.562132,0.466032,0.136785,0.187991,0,0,1
294,0.765204,0.601413,0.29321,0.354938,1,0,0
294,0.780636,0.660687,0.256734,0.234989,0,0,1
1427,0.299038,0.422115,0.136538,0.296154,1,0,0
1427,0.263462,0.622115,0.242308,0.319231,1,0,0
1370,0.250962,0.625962,0.305769,0.311538,1,0,0
5400,0.43125,0.413672,0.139063,0.389844,1,0,0
4175,0.40493,0.401408,0.116901,0.36338,1,0,0
5836,0.445095,0.397211,0.098357,0.358467,1,0,0
2506,0.307143,0.547403,0.228571,0.466234,1,0,0
6468,0.407587,0.499731,0.098197,0.450632,1,0,0
6468,0.649718,0.565644,0.264999,0.4318,1,0,0
6468,0.712941,0.407587,0.133172,0.107614,0,1,0
6468,0.647027,0.644337,0.243476,0.271725,0,0,1
1950,0.282979,0.614894,0.306383,0.353191,1,0,0
1806,0.20191,0.454078,0.124539,0.145734,0,1,0
1806,0.344559,0.668707,0.16782,0.225227,0,0,1
1806,0.284496,0.579941,0.295008,0.404523,1,0,0
3959,0.373437,0.392188,0.117188,0.345313,1,0,0
426,0.853387,0.603183,0.263666,0.355021,1,0,0
426,0.879382,0.64069,0.207219,0.223559,0,0,1
3578,0.366242,0.414592,0.140127,0.393746,1,0,0
3578,0.345686,0.233642,0.095541,0.030689,0,1,0
3578,0.365663,0.384482,0.128547,0.157499,0,0,1
4232,0.65078,0.643847,0.339688,0.275563,1,0,0
4232,0.265165,0.438475,0.105719,0.336222,1,0,0
7294,0.827145,0.599872,0.224072,0.362356,1,0,0
494,0.558203,0.396875,0.196094,0.142187,0,1,0
494,0.521875,0.671875,0.209375,0.2125,0,0,1
494,0.537109,0.551953,0.252344,0.467969,1,0,0
494,0.882031,0.685547,0.235937,0.191406,0,0,1
494,0.861328,0.621484,0.277344,0.335156,1,0,0
2978,0.639864,0.577576,0.288788,0.398641,1,0,0
6860,0.523227,0.47555,0.176039,0.215159,0,0,1
6860,0.522616,0.5,0.182152,0.452323,1,0,0
936,0.305859,0.427344,0.117969,0.326562,1,0,0
936,0.325781,0.622266,0.290625,0.316406,1,0,0
4367,0.266423,0.440389,0.092457,0.326034,1,0,0
4367,0.442214,0.435523,0.147202,0.386861,1,0,0
999,0.331641,0.472656,0.110156,0.34375,1,0,0
3491,0.394904,0.438217,0.159236,0.440764,1,0,0
3491,0.388535,0.23949,0.100637,0.038217,0,1,0
3491,0.394268,0.380892,0.152866,0.201274,0,0,1
184,0.667076,0.589681,0.297297,0.385749,1,0,0
269,0.556391,0.469864,0.143345,0.441919,1,0,0
269,0.593527,0.284555,0.063131,0.066845,0,1,0
269,0.535595,0.359199,0.04085,0.101753,0,0,1
269,0.586843,0.534481,0.181967,0.430036,1,0,0
269,0.601326,0.37591,0.102496,0.108437,0,1,0
269,0.590185,0.543765,0.145573,0.216875,0,0,1
269,0.8208,0.610981,0.253268,0.336453,1,0,0
269,0.820057,0.671142,0.245841,0.213161,0,0,1
2621,0.326172,0.521484,0.164844,0.391406,1,0,0
710,0.313307,0.459948,0.164083,0.361757,1,0,0
203,0.874693,0.587224,0.2457,0.385749,1,0,0
1835,0.335574,0.584477,0.207648,0.367156,1,0,0
7791,0.425758,0.576515,0.175758,0.398485,1,0,0
7791,0.419697,0.646212,0.151515,0.195455,0,0,1
3965,0.445313,0.439844,0.209375,0.410938,1,0,0
5131,0.447314,0.402632,0.166945,0.367279,1,0,0
5191,0.521875,0.545703,0.2375,0.447656,1,0,0
7793,0.42197,0.586364,0.180303,0.40303,1,0,0
7793,0.412879,0.649242,0.15303,0.25303,0,0,1
7793,0.508333,0.490152,0.128788,0.334848,1,0,0
7793,0.509091,0.500758,0.118182,0.140909,0,0,1
7793,0.818939,0.588636,0.334848,0.359091,1,0,0
7793,0.80303,0.662879,0.290909,0.195455,0,0,1
7793,0.912121,0.485606,0.130303,0.143939,0,1,0
4988,0.626377,0.62187,0.258765,0.322204,1,0,0
4988,0.260768,0.452421,0.098497,0.390651,1,0,0
2478,0.285714,0.346753,0.058442,0.080519,0,1,0
2478,0.298052,0.445455,0.106494,0.14026,0,0,1
2478,0.301948,0.467532,0.127273,0.335065,1,0,0
3558,0.315438,0.44313,0.199575,0.425235,1,0,0
3558,0.268729,0.272369,0.097665,0.077646,0,1,0
3558,0.328177,0.441614,0.154686,0.196542,0,0,1
7592,0.755961,0.636045,0.388499,0.293128,1,0,0
7592,0.704067,0.670407,0.270687,0.204769,0,0,1
876,0.332813,0.503906,0.15,0.332813,1,0,0
7456,0.522109,0.468112,0.14881,0.444728,1,0,0
7456,0.551871,0.281165,0.080782,0.06352,0,1,0
7456,0.516741,0.433557,0.127976,0.15997,0,0,1
185,0.678747,0.594595,0.305897,0.375921,1,0,0
5135,0.447314,0.400668,0.164981,0.365315,1,0,0
360,0.580841,0.505785,0.205527,0.436308,1,0,0
360,0.649584,0.329017,0.068042,0.075758,0,1,0
360,0.548574,0.452123,0.135382,0.185887,0,0,1
360,0.654143,0.581542,0.279181,0.39422,1,0,0
360,0.656599,0.634853,0.268659,0.280584,0,0,1
4585,0.591024,0.530125,0.239785,0.486466,1,0,0
2468,0.32987,0.553896,0.183117,0.388312,1,0,0
446,0.585547,0.383203,0.169531,0.127344,0,1,0
446,0.533203,0.657813,0.194531,0.232813,0,0,1
446,0.552734,0.549219,0.247656,0.473438,1,0,0
446,0.879297,0.680859,0.241406,0.183594,0,0,1
446,0.855469,0.625,0.289062,0.323437,1,0,0
2356,0.296655,0.62412,0.315141,0.336268,1,0,0
5724,0.411693,0.403776,0.144945,0.369062,1,0,0
5724,0.445798,0.239951,0.101096,0.043849,0,1,0
5724,0.412911,0.366626,0.125457,0.165652,0,0,1
5929,0.336653,0.427291,0.115538,0.37251,1,0,0
413,0.523556,0.499566,0.17298,0.450758,1,0,0
413,0.563644,0.317432,0.087753,0.081439,0,1,0
413,0.506195,0.442116,0.13447,0.137626,0,0,1
413,0.834162,0.598366,0.276515,0.331439,1,0,0
413,0.854048,0.649818,0.229167,0.224747,0,0,1
618,0.310547,0.585547,0.267969,0.402344,1,0,0
5781,0.51218,0.494519,0.221681,0.460414,1,0,0
4143,0.493662,0.459859,0.147887,0.438028,1,0,0
4143,0.285915,0.475352,0.129577,0.319718,1,0,0
195,0.684275,0.59828,0.304668,0.366093,1,0,0
734,0.322351,0.463178,0.151163,0.386305,1,0,0
607,0.823828,0.622266,0.235156,0.282031,0,0,1
607,0.812109,0.608984,0.280469,0.353906,1,0,0
5122,0.445326,0.40025,0.163815,0.365192,1,0,0
3304,0.440161,0.443833,0.081498,0.394273,1,0,0
2319,0.283451,0.596831,0.257042,0.397887,1,0,0
7330,0.859475,0.647247,0.28105,0.272727,1,0,0
7330,0.804738,0.611396,0.248399,0.34443,1,0,0
4344,0.382603,0.392336,0.118005,0.329684,1,0,0
4344,0.266423,0.434915,0.094891,0.329684,1,0,0
4966,0.470284,0.462437,0.106845,0.430718,1,0,0
4966,0.299165,0.418197,0.095159,0.358932,1,0,0
5349,0.447656,0.409766,0.128125,0.385156,1,0,0
5354,0.454688,0.409766,0.126562,0.382031,1,0,0
601,0.823438,0.621094,0.235937,0.282813,0,0,1
601,0.811719,0.609375,0.278125,0.353125,1,0,0
7654,0.469922,0.444141,0.142969,0.397656,1,0,0
7654,0.46875,0.389062,0.134375,0.19375,0,0,1
4713,0.435613,0.405645,0.126083,0.368641,1,0,0
7559,0.505805,0.471876,0.168858,0.395314,1,0,0
7559,0.493243,0.436732,0.121622,0.187961,0,0,1
4873,0.522113,0.535012,0.216216,0.470516,1,0,0
1772,0.320254,0.47468,0.136727,0.395344,1,0,0
7020,0.438575,0.479115,0.169533,0.454545,1,0,0
7020,0.584767,0.487715,0.142506,0.405405,1,0,0
7020,0.862408,0.621622,0.275184,0.316953,1,0,0
7020,0.470516,0.288084,0.085995,0.05774,0,1,0
7020,0.418305,0.42199,0.111794,0.219902,0,0,1
4469,0.318735,0.451946,0.180049,0.288321,1,0,0
4469,0.433698,0.422141,0.144769,0.340633,1,0,0
7452,0.512897,0.469246,0.171627,0.438492,1,0,0
7452,0.548611,0.294147,0.090278,0.078373,0,1,0
7452,0.508929,0.426091,0.151786,0.149802,0,0,1
406,0.572654,0.491635,0.190095,0.414562,1,0,0
406,0.631927,0.328546,0.064534,0.082772,0,1,0
406,0.545998,0.427452,0.132576,0.169753,0,0,1
406,0.654724,0.581422,0.281285,0.394921,1,0,0
406,0.656127,0.638941,0.270062,0.271465,0,0,1
241,0.627681,0.501419,0.195707,0.398301,1,0,0
241,0.692534,0.337851,0.062557,0.067723,0,1,0
241,0.602142,0.429392,0.138889,0.171602,0,0,1
241,0.804162,0.613907,0.30303,0.331726,1,0,0
241,0.800432,0.674743,0.28983,0.204316,0,0,1
2655,0.115234,0.444141,0.124219,0.116406,0,1,0
2655,0.219531,0.577344,0.348438,0.396875,1,0,0
7649,0.520312,0.474609,0.167187,0.424219,1,0,0
7649,0.521094,0.448047,0.157812,0.188281,0,0,1
5132,0.446763,0.403357,0.166945,0.366351,1,0,0
6935,0.493243,0.483415,0.133907,0.409091,1,0,0
6935,0.660319,0.603808,0.310811,0.357494,1,0,0
6935,0.875307,0.60258,0.244472,0.359951,1,0,0
7790,0.424242,0.577273,0.193939,0.390909,1,0,0
7790,0.415909,0.617424,0.165152,0.210606,0,0,1
7790,0.445455,0.434848,0.139394,0.384848,1,0,0
7790,0.45,0.4,0.115152,0.169697,0,0,1
7790,0.415152,0.273485,0.063636,0.04697,0,1,0
1122,0.318238,0.507444,0.189826,0.384615,1,0,0
5476,0.447664,0.40272,0.167948,0.36783,1,0,0
5476,0.491425,0.251331,0.070964,0.055588,0,1,0
5476,0.436428,0.360142,0.121821,0.159669,0,0,1
2700,0.262485,0.319357,0.082111,0.08413,0,1,0
2700,0.350429,0.58487,0.155247,0.118455,0,1,0
2700,0.389417,0.733924,0.235659,0.082511,0,0,1
2700,0.362852,0.470482,0.163043,0.252558,0,0,1
2700,0.330737,0.517903,0.233667,0.489421,1,0,0
2700,0.379563,0.651039,0.294118,0.26046,1,0,0
359,0.581773,0.504612,0.195707,0.444725,1,0,0
359,0.642098,0.322583,0.069444,0.073653,0,1,0
359,0.550558,0.455159,0.130471,0.190095,0,0,1
359,0.65262,0.581773,0.279882,0.39422,1,0,0
359,0.655426,0.637539,0.268659,0.278479,0,0,1
3370,0.390602,0.401982,0.101322,0.367841,1,0,0
946,0.308594,0.635938,0.304688,0.29375,1,0,0
946,0.298438,0.423828,0.126562,0.296094,1,0,0
5794,0.607795,0.621803,0.383678,0.327649,1,0,0
5794,0.730816,0.593179,0.174178,0.204629,0,1,0
5794,0.554811,0.655298,0.236297,0.258222,0,0,1
5794,0.414129,0.406212,0.154689,0.361754,1,0,0
5794,0.435445,0.262485,0.097442,0.066991,0,1,0
5794,0.412302,0.384896,0.133983,0.180268,0,0,1
122,0.894349,0.605651,0.206388,0.348894,1,0,0
122,0.633907,0.570639,0.233415,0.40172,1,0,0
4141,0.328873,0.44507,0.111268,0.366197,1,0,0
4141,0.499296,0.459155,0.153521,0.442254,1,0,0
1853,0.274914,0.341031,0.083562,0.079578,0,1,0
1853,0.332543,0.535402,0.202789,0.473633,1,0,0
287,0.593279,0.49692,0.217305,0.386762,1,0,0
287,0.66671,0.339092,0.065125,0.065789,0,1,0
287,0.557393,0.454722,0.141547,0.189394,0,0,1
287,0.85112,0.636474,0.293062,0.285752,1,0,0
287,0.869063,0.705586,0.217305,0.143541,0,0,1
5589,0.426264,0.433287,0.126404,0.425562,1,0,0
5589,0.424157,0.379916,0.113764,0.161517,0,0,1
5589,0.439607,0.240871,0.077247,0.032303,0,1,0
7305,0.827145,0.59475,0.229193,0.354673,1,0,0
1264,0.166873,0.635856,0.259305,0.32134,1,0,0
4343,0.265207,0.437348,0.097324,0.329684,1,0,0
4343,0.379562,0.388686,0.104623,0.324818,1,0,0
1432,0.245192,0.617308,0.236538,0.313462,1,0,0
474,0.531641,0.420312,0.219531,0.159375,0,1,0
474,0.495703,0.668359,0.241406,0.197656,0,0,1
474,0.508594,0.560156,0.278125,0.453125,1,0,0
474,0.883984,0.688672,0.232031,0.185156,0,0,1
474,0.858984,0.625,0.282031,0.326562,1,0,0
6350,0.539598,0.478132,0.124113,0.395981,1,0,0
6350,0.667849,0.53487,0.205674,0.492908,1,0,0
6350,0.48227,0.553783,0.281324,0.455083,1,0,0
6350,0.484043,0.420804,0.204492,0.179669,0,1,0
6350,0.48227,0.679669,0.269504,0.20331,0,0,1
7635,0.554783,0.499692,0.21276,0.394365,1,0,0
7635,0.525391,0.432422,0.149219,0.167969,0,0,1
2401,0.243506,0.614286,0.34026,0.332468,1,0,0
5619,0.485993,0.536541,0.198538,0.45676,1,0,0
1814,0.312582,0.571996,0.263211,0.417773,1,0,0
1814,0.246297,0.433324,0.125516,0.131602,0,1,0
1814,0.3625,0.662527,0.159844,0.236711,0,0,1
1001,0.340625,0.478516,0.101563,0.336719,1,0,0
1286,0.325682,0.493797,0.179901,0.419355,1,0,0
2093,0.285106,0.640426,0.378723,0.306383,1,0,0
2093,0.184043,0.611702,0.16383,0.240426,0,1,0
3264,0.434655,0.435022,0.145374,0.429515,1,0,0
7346,0.738372,0.572259,0.204319,0.400332,1,0,0
7203,0.439181,0.263124,0.072983,0.042254,0,1,0
7203,0.68886,0.34379,0.103713,0.088348,0,1,0
7203,0.608835,0.540973,0.245839,0.262484,0,0,1
7203,0.429577,0.34443,0.110115,0.107554,0,0,1
7203,0.613956,0.537132,0.258643,0.477593,1,0,0
7203,0.423175,0.410371,0.104994,0.339309,1,0,0
7221,0.419974,0.269526,0.055058,0.055058,0,1,0
7221,0.586428,0.441101,0.147247,0.108835,0,1,0
7221,0.540973,0.638284,0.181818,0.24968,0,0,1
7221,0.418054,0.360435,0.087068,0.113956,0,0,1
7221,0.529449,0.426376,0.130602,0.179257,0,0,1
7221,0.84507,0.636364,0.226633,0.284251,1,0,0
7221,0.556978,0.581946,0.211268,0.393086,1,0,0
7221,0.548015,0.455826,0.165173,0.381562,1,0,0
7221,0.418694,0.403969,0.088348,0.326504,1,0,0
6444,0.416465,0.521792,0.108959,0.501211,1,0,0
6444,0.568335,0.537396,0.23944,0.485607,1,0,0
6444,0.623487,0.334275,0.121065,0.068604,0,1,0
6444,0.556228,0.546812,0.204466,0.267689,0,0,1
1834,0.28527,0.634781,0.299086,0.289922,1,0,0
7465,0.516071,0.466964,0.173214,0.444643,1,0,0
7465,0.54789,0.284903,0.086851,0.068182,0,1,0
7465,0.506088,0.434659,0.12987,0.156656,0,0,1
5320,0.444531,0.467578,0.126562,0.410156,1,0,0
5096,0.585476,0.649416,0.193656,0.263773,1,0,0
4820,0.422604,0.409091,0.149877,0.375921,1,0,0
1020,0.248438,0.612891,0.348438,0.339844,1,0,0
4480,0.260949,0.441606,0.079075,0.316302,1,0,0
4480,0.440998,0.418491,0.159367,0.347932,1,0,0
5193,0.537109,0.568359,0.250781,0.402344,1,0,0
5162,0.430196,0.444595,0.123122,0.445534,1,0,0
5921,0.405378,0.385458,0.085657,0.332669,1,0,0
927,0.305078,0.419141,0.122656,0.300781,1,0,0
927,0.312109,0.663672,0.302344,0.224219,1,0,0
7849,0.477273,0.492424,0.136364,0.436364,1,0,0
7849,0.468182,0.461364,0.109091,0.198485,0,0,1
7849,0.493182,0.310606,0.086364,0.066667,0,1,0
2144,0.33414,0.588378,0.181598,0.397094,1,0,0
5700,0.449452,0.474421,0.186358,0.46894,1,0,0
5700,0.467113,0.309379,0.112058,0.121803,0,1,0
5700,0.45067,0.429963,0.213155,0.228989,0,0,1
3900,0.510938,0.482812,0.157812,0.460938,1,0,0
1819,0.35973,0.657559,0.156055,0.238742,0,0,1
1819,0.222242,0.444746,0.122234,0.140383,0,1,0
1819,0.299117,0.575574,0.283625,0.411586,1,0,0
268,0.558984,0.517188,0.180469,0.440625,1,0,0
268,0.564063,0.346094,0.092188,0.092188,0,1,0
268,0.610156,0.519922,0.042188,0.174219,0,0,1
268,0.565234,0.466797,0.157031,0.444531,1,0,0
268,0.596094,0.280078,0.067187,0.067969,0,1,0
268,0.618359,0.353516,0.016406,0.069531,0,0,1
268,0.812891,0.612891,0.269531,0.330469,1,0,0
268,0.810547,0.673047,0.258594,0.205469,0,0,1
4427,0.268856,0.440389,0.094891,0.328467,1,0,0
4427,0.625304,0.545012,0.309002,0.479319,1,0,0
4749,0.484237,0.482339,0.208766,0.39057,1,0,0
1796,0.190039,0.459098,0.126234,0.144148,0,1,0
1796,0.276477,0.583633,0.30525,0.399578,1,0,0
1796,0.371309,0.668781,0.10982,0.221234,0,0,1
1087,0.310794,0.496898,0.14268,0.361042,1,0,0
1087,0.276055,0.637097,0.271712,0.328784,1,0,0
5744,0.402558,0.434227,0.16078,0.429963,1,0,0
5744,0.440317,0.261267,0.102314,0.076736,0,1,0
5744,0.384896,0.397077,0.147381,0.207065,0,0,1
306,0.600428,0.480548,0.203283,0.373737,1,0,0
306,0.666716,0.33282,0.068182,0.074495,0,1,0
306,0.569494,0.461293,0.136364,0.183712,0,0,1
306,0.678395,0.576507,0.28346,0.405303,1,0,0
306,0.68534,0.608073,0.261995,0.276515,0,0,1
810,0.324289,0.5,0.160207,0.366925,1,0,0
5197,0.758984,0.633203,0.260156,0.286719,1,0,0
4694,0.437978,0.407549,0.142114,0.370601,1,0,0
1351,0.296154,0.470192,0.111538,0.338462,1,0,0
4466,0.28163,0.441606,0.118005,0.328467,1,0,0
4466,0.430049,0.4191,0.13747,0.349148,1,0,0
5412,0.546813,0.568725,0.2251,0.400398,1,0,0
2920,0.40034,0.387882,0.092865,0.329558,1,0,0
