file_name,btl,btr,bbr,bbl,obj_0,obj_1,obj_2,Cluster
2504,0.278571,0.567532,0.285714,0.423377,1,0,0,
3250,0.7221,0.720264,0.376652,0.140969,1,0,0,
3250,0.428047,0.417401,0.123348,0.394273,1,0,0,
4711,0.433538,0.400515,0.134846,0.35468,1,0,0,
7322,0.81178,0.602433,0.254802,0.346991,1,0,0,
7322,0.852113,0.645967,0.284251,0.265045,1,0,0,
4684,0.39942,0.397274,0.144463,0.351934,1,0,0,
4684,0.727096,0.644599,0.207098,0.266703,1,0,0,
1468,0.198077,0.610577,0.396154,0.338462,1,0,0,
699,0.333333,0.565891,0.24031,0.436693,1,0,0,
6476,0.402206,0.499731,0.106268,0.458703,1,0,0,
6476,0.664514,0.570352,0.305354,0.422384,1,0,0,
4396,0.434307,0.476886,0.136253,0.389294,1,0,0,
447,0.554297,0.547266,0.244531,0.475781,1,0,0,
447,0.855078,0.626953,0.289844,0.321094,1,0,0,
7593,0.767882,0.64446,0.412342,0.281907,1,0,0,
1022,0.282422,0.659375,0.375781,0.25,1,0,0,
1022,0.289063,0.442578,0.135937,0.300781,1,0,0,
1921,0.320906,0.486152,0.151266,0.365555,1,0,0,
1129,0.312035,0.509305,0.199752,0.378412,1,0,0,
3614,0.495691,0.475834,0.188835,0.515549,1,0,0,
4393,0.423966,0.445864,0.13747,0.371046,1,0,0,
7812,0.559091,0.534091,0.175758,0.456061,1,0,0,
7812,0.770455,0.589394,0.243939,0.375758,1,0,0,
1810,0.301277,0.576109,0.278758,0.415484,1,0,0,
5878,0.396983,0.403149,0.128059,0.377537,1,0,0,
6348,0.543735,0.474586,0.106383,0.374704,1,0,0,
6348,0.647754,0.530142,0.219858,0.502364,1,0,0,
6348,0.484043,0.5526,0.282506,0.457447,1,0,0,
3963,0.424219,0.421484,0.171875,0.411719,1,0,0,
5327,0.460938,0.417578,0.126562,0.397656,1,0,0,
647,0.292187,0.607422,0.270313,0.357031,1,0,0,
7076,0.498157,0.563882,0.246929,0.439803,1,0,0,
7076,0.731572,0.682432,0.259214,0.197789,1,0,0,
7076,0.925676,0.641278,0.148648,0.280098,1,0,0,
7076,0.431818,0.515356,0.13145,0.418919,1,0,0,
2063,0.326326,0.505723,0.125468,0.335681,1,0,0,
3896,0.442578,0.419922,0.116406,0.407031,1,0,0,
974,0.260156,0.603516,0.265625,0.346094,1,0,0,
974,0.292969,0.446484,0.128125,0.269531,1,0,0,
2884,0.368063,0.375425,0.130238,0.311438,1,0,0,
4248,0.267891,0.441953,0.104688,0.330469,1,0,0,
4248,0.437812,0.432109,0.110156,0.372656,1,0,0,
4009,0.339844,0.435156,0.135937,0.43125,1,0,0,
3951,0.445313,0.425781,0.11875,0.375,1,0,0,
6362,0.483452,0.484634,0.104019,0.427896,1,0,0,
6362,0.661939,0.532506,0.198582,0.497636,1,0,0,
6362,0.483452,0.5526,0.283688,0.455083,1,0,0,
7560,0.514739,0.492259,0.157241,0.445456,1,0,0,
1426,0.296154,0.413462,0.134615,0.259615,1,0,0,
1426,0.277885,0.618269,0.248077,0.319231,1,0,0,
5560,0.421348,0.402247,0.134831,0.377528,1,0,0,
1043,0.284766,0.463281,0.144531,0.323437,1,0,0,
4046,0.401707,0.398382,0.124113,0.364583,1,0,0,
204,0.882678,0.575553,0.214988,0.389435,1,0,0,
2124,0.276836,0.613398,0.209847,0.355125,1,0,0,
4450,0.270073,0.434915,0.099757,0.322384,1,0,0,
4450,0.459854,0.481144,0.143552,0.402676,1,0,0,
7514,0.530788,0.472647,0.15702,0.423127,1,0,0,
832,0.293282,0.462532,0.111111,0.322997,1,0,0,
5478,0.446481,0.404494,0.163217,0.369012,1,0,0,
4799,0.384521,0.419533,0.152334,0.355037,1,0,0,
6306,0.570213,0.443617,0.106383,0.346809,1,0,0,
6306,0.495745,0.543617,0.306383,0.474468,1,0,0,
6306,0.77234,0.560638,0.234043,0.43617,1,0,0,
3545,0.312772,0.422729,0.144821,0.406973,1,0,0,
149,0.617936,0.477887,0.22113,0.388206,1,0,0,
7043,0.420147,0.472359,0.149877,0.455774,1,0,0,
7043,0.592138,0.533784,0.240786,0.492629,1,0,0,
7043,0.570025,0.496929,0.120393,0.448403,1,0,0,
7043,0.873464,0.635749,0.250614,0.291155,1,0,0,
400,0.585981,0.510574,0.199916,0.439815,1,0,0,
400,0.649463,0.583877,0.280584,0.391414,1,0,0,
3393,0.440161,0.447137,0.134361,0.431718,1,0,0,
4381,0.270073,0.442214,0.090024,0.324818,1,0,0,
4381,0.434915,0.440389,0.13747,0.374696,1,0,0,
5575,0.421348,0.407865,0.121348,0.379775,1,0,0,
730,0.305556,0.48385,0.166667,0.332041,1,0,0,
4108,0.421016,0.384141,0.121875,0.328906,1,0,0,
5008,0.787479,0.688648,0.307179,0.195326,1,0,0,
5008,0.26828,0.448247,0.106845,0.36227,1,0,0,
467,0.514453,0.566797,0.275781,0.441406,1,0,0,
467,0.858203,0.625781,0.283594,0.325,1,0,0,
1745,0.225395,0.683945,0.41807,0.195781,1,0,0,
4364,0.268248,0.440389,0.103406,0.326034,1,0,0,
4364,0.420925,0.43674,0.13382,0.396594,1,0,0,
7866,0.530303,0.586364,0.263636,0.348485,1,0,0,
7866,0.525758,0.470455,0.160606,0.328788,1,0,0,
4802,0.383292,0.410319,0.159705,0.346437,1,0,0,
5585,0.422472,0.404494,0.123596,0.377528,1,0,0,
7307,0.831626,0.597311,0.22023,0.362356,1,0,0,
7488,0.525463,0.460937,0.154762,0.433036,1,0,0,
2340,0.3125,0.59331,0.244718,0.376761,1,0,0,
944,0.301172,0.425,0.132031,0.3125,1,0,0,
944,0.308594,0.637891,0.304688,0.292969,1,0,0,
848,0.324289,0.534884,0.183463,0.385013,1,0,0,
2552,0.319481,0.544156,0.206494,0.475325,1,0,0,
603,0.811719,0.610156,0.28125,0.353125,1,0,0,
3410,0.8058,0.672907,0.332599,0.226872,1,0,0,
5269,0.436328,0.398438,0.102344,0.35625,1,0,0,
7620,0.54115,0.471916,0.136987,0.423356,1,0,0,
7620,0.465234,0.440625,0.114844,0.378125,1,0,0,
6283,0.535714,0.457447,0.150456,0.352584,1,0,0,
6283,0.566869,0.540274,0.206687,0.475684,1,0,0,
6283,0.830547,0.579787,0.305471,0.399696,1,0,0,
1248,0.229529,0.622829,0.327543,0.344913,1,0,0,
2270,0.335387,0.501761,0.174296,0.373239,1,0,0,
1291,0.327543,0.448511,0.141439,0.366005,1,0,0,
5522,0.517978,0.532584,0.170787,0.476404,1,0,0,
5522,0.435955,0.44382,0.164045,0.393258,1,0,0,
6897,0.515281,0.517726,0.162592,0.46088,1,0,0,
6043,0.555777,0.555777,0.131474,0.426295,1,0,0,
6043,0.455179,0.488048,0.113546,0.434263,1,0,0,
7644,0.521484,0.489844,0.188281,0.440625,1,0,0,
942,0.330859,0.632031,0.296094,0.292187,1,0,0,
942,0.297656,0.423047,0.125,0.308594,1,0,0,
5917,0.435259,0.391434,0.089641,0.344622,1,0,0,
5719,0.4257,0.436663,0.19732,0.420219,1,0,0,
5430,0.395418,0.461155,0.181275,0.448207,1,0,0,
4548,0.603549,0.557935,0.300609,0.440014,1,0,0,
5273,0.453125,0.396484,0.110937,0.352344,1,0,0,
4307,0.38662,0.392254,0.116901,0.347887,1,0,0,
396,0.583965,0.502683,0.202809,0.429293,1,0,0,
396,0.651831,0.582386,0.28488,0.389836,1,0,0,
396,0.863913,0.715751,0.269097,0.129419,1,0,0,
188,0.679361,0.594595,0.29484,0.383292,1,0,0,
3895,0.436719,0.420312,0.114062,0.403125,1,0,0,
801,0.322997,0.595607,0.222222,0.395349,1,0,0,
3280,0.526065,0.509912,0.169604,0.5,1,0,0,
1911,0.366746,0.618164,0.221164,0.333469,1,0,0,
1911,0.320336,0.412469,0.128344,0.210859,1,0,0,
7809,0.553788,0.503788,0.198485,0.477273,1,0,0,
7809,0.791667,0.591667,0.265152,0.365152,1,0,0,
3493,0.407643,0.437144,0.146832,0.437144,1,0,0,
7540,0.564039,0.474523,0.182882,0.417026,1,0,0,
933,0.330078,0.624219,0.297656,0.307812,1,0,0,
933,0.312891,0.419531,0.119531,0.30625,1,0,0,
3572,0.349648,0.445525,0.168957,0.447201,1,0,0,
4440,0.270681,0.436131,0.093674,0.324818,1,0,0,
4440,0.409367,0.402068,0.093674,0.363747,1,0,0,
489,0.514844,0.545703,0.248438,0.480469,1,0,0,
489,0.860547,0.626563,0.278906,0.321875,1,0,0,
478,0.516406,0.560547,0.284375,0.450781,1,0,0,
478,0.859375,0.624609,0.28125,0.324219,1,0,0,
2626,0.285156,0.464062,0.120313,0.317188,1,0,0,
4128,0.31125,0.410312,0.157031,0.384375,1,0,0,
2954,0.516421,0.552661,0.175538,0.448471,1,0,0,
4567,0.612352,0.590054,0.366846,0.377078,1,0,0,
4567,0.394848,0.386778,0.106113,0.339877,1,0,0,
4125,0.392254,0.401408,0.130986,0.366197,1,0,0,
7335,0.853713,0.651088,0.292574,0.262484,1,0,0,
7335,0.84379,0.615237,0.244558,0.336748,1,0,0,
2113,0.341404,0.564165,0.191283,0.455206,1,0,0,
4658,0.550897,0.561678,0.346705,0.44128,1,0,0,
4658,0.434458,0.427375,0.127663,0.402032,1,0,0,
7128,0.575758,0.443022,0.114383,0.332907,1,0,0,
7128,0.51942,0.574904,0.25096,0.412292,1,0,0,
7128,0.913572,0.6242,0.169014,0.316261,1,0,0,
5576,0.421348,0.405618,0.125843,0.38427,1,0,0,
6420,0.411348,0.494681,0.113475,0.42435,1,0,0,
6420,0.798463,0.603428,0.232861,0.358156,1,0,0,
6420,0.540189,0.551418,0.262411,0.462175,1,0,0,
5274,0.452734,0.394922,0.110156,0.355469,1,0,0,
7858,0.533333,0.510606,0.172727,0.433333,1,0,0,
7858,0.441667,0.44697,0.140909,0.4,1,0,0,
240,0.622547,0.496559,0.194884,0.410079,1,0,0,
240,0.797668,0.618704,0.306873,0.322793,1,0,0,
932,0.310156,0.438281,0.121875,0.348438,1,0,0,
932,0.325781,0.628125,0.29375,0.304688,1,0,0,
5568,0.417978,0.406742,0.119101,0.377528,1,0,0,
5695,0.429963,0.416565,0.137637,0.394641,1,0,0,
6040,0.464143,0.573705,0.215139,0.414343,1,0,0,
6040,0.471116,0.497012,0.141434,0.416335,1,0,0,
5012,0.275793,0.454925,0.105175,0.392321,1,0,0,
5012,0.808347,0.692821,0.305509,0.186978,1,0,0,
2497,0.248052,0.613636,0.307792,0.328571,1,0,0,
4843,0.437346,0.405405,0.140049,0.36855,1,0,0,
7751,0.547297,0.530098,0.197789,0.519656,1,0,0,
4865,0.433661,0.427518,0.154791,0.405405,1,0,0,
295,0.590556,0.499573,0.202763,0.42855,1,0,0,
295,0.7443,0.593527,0.287433,0.371361,1,0,0,
2962,0.379955,0.373726,0.10419,0.312571,1,0,0,
7481,0.537254,0.478967,0.181034,0.412367,1,0,0,
3611,0.47568,0.423277,0.215402,0.411118,1,0,0,
6338,0.538416,0.478132,0.124113,0.395981,1,0,0,
6338,0.718085,0.547281,0.249409,0.460993,1,0,0,
6338,0.470449,0.554374,0.260047,0.451537,1,0,0,
808,0.323643,0.542636,0.189922,0.395349,1,0,0,
6038,0.653386,0.577689,0.167331,0.422311,1,0,0,
6038,0.441235,0.494024,0.13745,0.426295,1,0,0,
4419,0.453163,0.441606,0.142336,0.447689,1,0,0,
4246,0.264766,0.441953,0.101563,0.330469,1,0,0,
4246,0.428437,0.418984,0.130469,0.335156,1,0,0,
1443,0.325,0.511538,0.176923,0.390385,1,0,0,
5569,0.419101,0.406742,0.130337,0.377528,1,0,0,
5660,0.425091,0.437272,0.188794,0.389769,1,0,0,
5292,0.455859,0.398438,0.108594,0.359375,1,0,0,
310,0.599592,0.481968,0.208666,0.380781,1,0,0,
310,0.678007,0.576665,0.280436,0.408028,1,0,0,
4272,0.327556,0.454939,0.199307,0.334489,1,0,0,
986,0.330469,0.464062,0.107813,0.326562,1,0,0,
2241,0.265845,0.604754,0.295775,0.382042,1,0,0,
1039,0.289453,0.465625,0.144531,0.323437,1,0,0,
1115,0.309553,0.511787,0.202233,0.375931,1,0,0,
4412,0.44708,0.441606,0.156934,0.454988,1,0,0,
7633,0.549406,0.496929,0.197092,0.414005,1,0,0,
1508,0.308654,0.45,0.171154,0.382692,1,0,0,
4127,0.350704,0.411268,0.152113,0.388732,1,0,0,
1490,0.199038,0.604808,0.386538,0.365385,1,0,0,
5234,0.435547,0.436719,0.196094,0.435937,1,0,0,
5985,0.256972,0.419323,0.095618,0.376494,1,0,0,
5985,0.718127,0.679283,0.368526,0.199203,1,0,0,
7347,0.743119,0.573394,0.20367,0.416514,1,0,0,
1026,0.276562,0.477344,0.13125,0.340625,1,0,0,
5270,0.445703,0.4,0.100781,0.357812,1,0,0,
7856,0.543939,0.492424,0.148485,0.442424,1,0,0,
7856,0.437879,0.455303,0.139394,0.404545,1,0,0,
2240,0.270246,0.588028,0.290493,0.373239,1,0,0,
1958,0.175532,0.580851,0.3,0.404255,1,0,0,
424,0.614899,0.582071,0.32197,0.391414,1,0,0,
424,0.852273,0.605622,0.256033,0.346521,1,0,0,
7172,0.56402,0.455826,0.104994,0.37644,1,0,0,
7172,0.478233,0.53009,0.230474,0.358515,1,0,0,
7172,0.432778,0.370038,0.131882,0.256082,1,0,0,
399,0.586683,0.495844,0.201319,0.408951,1,0,0,
399,0.64806,0.583877,0.274972,0.391414,1,0,0,
6296,0.577078,0.462066,0.084746,0.369922,1,0,0,
6296,0.50982,0.54883,0.289212,0.468119,1,0,0,
4039,0.392188,0.396094,0.123438,0.357812,1,0,0,
5720,0.4257,0.429354,0.204629,0.403167,1,0,0,
4225,0.43625,0.422031,0.124219,0.404687,1,0,0,
4225,0.68303,0.687266,0.370904,0.188281,1,0,0,
4225,0.262565,0.439341,0.110919,0.337955,1,0,0,
1793,0.278449,0.577977,0.30143,0.407,1,0,0,
104,0.457617,0.434889,0.197789,0.356265,1,0,0,
703,0.321705,0.530362,0.183463,0.44832,1,0,0,
4611,0.280456,0.431697,0.123523,0.320546,1,0,0,
4611,0.774654,0.566762,0.328799,0.422199,1,0,0,
6435,0.474845,0.499058,0.130482,0.441216,1,0,0,
6435,0.539414,0.547485,0.259618,0.462739,1,0,0,
5543,0.455056,0.573034,0.233708,0.391011,1,0,0,
322,0.598595,0.482965,0.214646,0.360181,1,0,0,
322,0.679669,0.57733,0.277113,0.408028,1,0,0,
5538,0.614607,0.619101,0.265169,0.321348,1,0,0,
5538,0.405618,0.467416,0.179775,0.368539,1,0,0,
5249,0.585938,0.558203,0.325,0.438281,1,0,0,
5276,0.452344,0.396484,0.10625,0.358594,1,0,0,
5238,0.434766,0.483203,0.211719,0.532031,1,0,0,
2535,0.251299,0.640909,0.363636,0.281818,1,0,0,
2257,0.310739,0.490317,0.198944,0.431338,1,0,0,
5422,0.376494,0.442231,0.135458,0.422311,1,0,0,
133,0.873464,0.509828,0.169533,0.22113,1,0,0,
764,0.321059,0.492248,0.174419,0.377261,1,0,0,
367,0.578967,0.500053,0.202722,0.429994,1,0,0,
367,0.651217,0.58072,0.285494,0.39913,1,0,0,
759,0.319121,0.48062,0.180879,0.354005,1,0,0,
891,0.310156,0.489063,0.14375,0.276562,1,0,0,
891,0.330549,0.615752,0.24821,0.336516,1,0,0,
4159,0.252113,0.442254,0.084507,0.340845,1,0,0,
4159,0.61831,0.615493,0.225352,0.335211,1,0,0,
4561,0.418503,0.38786,0.17645,0.337427,1,0,0,
4561,0.59168,0.584762,0.390783,0.40679,1,0,0,
3620,0.673248,0.605096,0.448408,0.346497,1,0,0,
1258,0.168734,0.635236,0.26799,0.317618,1,0,0,
5582,0.425843,0.405618,0.125843,0.379775,1,0,0,
4657,0.540241,0.560258,0.341092,0.442648,1,0,0,
4657,0.427603,0.420233,0.1301,0.393645,1,0,0,
2703,0.305307,0.646313,0.293052,0.267477,1,0,0,
2703,0.323423,0.476782,0.201407,0.410461,1,0,0,
7527,0.539101,0.471426,0.168719,0.432999,1,0,0,
4638,0.604629,0.537533,0.286512,0.464065,1,0,0,
4638,0.276876,0.431386,0.113124,0.315471,1,0,0,
2599,0.258594,0.646875,0.290625,0.260937,1,0,0,
495,0.537891,0.551172,0.255469,0.469531,1,0,0,
495,0.864844,0.617969,0.270312,0.340625,1,0,0,
1832,0.311477,0.435621,0.131234,0.323523,1,0,0,
1832,0.274859,0.659535,0.343781,0.246727,1,0,0,
235,0.608708,0.515326,0.23569,0.385101,1,0,0,
235,0.820987,0.608708,0.267782,0.342487,1,0,0,
1823,0.303316,0.57873,0.306539,0.402039,1,0,0,
7712,0.561328,0.485156,0.192969,0.460938,1,0,0,
5840,0.49625,0.472229,0.141786,0.428873,1,0,0,
5840,0.392547,0.403058,0.119522,0.365667,1,0,0,
3920,0.436328,0.407422,0.113281,0.377344,1,0,0,
4666,0.544923,0.557786,0.352432,0.438108,1,0,0,
4666,0.381756,0.41268,0.181073,0.366806,1,0,0,
4273,0.29507,0.459859,0.139437,0.350704,1,0,0,
1289,0.330025,0.48263,0.156328,0.416873,1,0,0,
898,0.305078,0.569141,0.235156,0.313281,1,0,0,
1943,0.326641,0.456449,0.149891,0.229648,1,0,0,
1943,0.336262,0.640855,0.266773,0.273648,1,0,0,
6272,0.5,0.485156,0.165625,0.446875,1,0,0,
6272,0.538281,0.466016,0.135937,0.383594,1,0,0,
7241,0.492318,0.494878,0.184379,0.457106,1,0,0,
7241,0.444302,0.397567,0.103713,0.331626,1,0,0,
4282,0.293672,0.432109,0.142187,0.344531,1,0,0,
5318,0.446484,0.428516,0.114844,0.396094,1,0,0,
4855,0.418305,0.421376,0.148649,0.400491,1,0,0,
2011,0.335755,0.552058,0.214689,0.464891,1,0,0,
7623,0.578516,0.541406,0.186719,0.475,1,0,0,
7623,0.476563,0.455078,0.132813,0.410156,1,0,0,
5048,0.29019,0.429638,0.088383,0.366297,1,0,0,
5048,0.457018,0.394285,0.125932,0.34862,1,0,0,
5667,0.435445,0.420828,0.165652,0.405603,1,0,0,
6735,0.417482,0.490831,0.103912,0.399756,1,0,0,
2119,0.283293,0.627119,0.225182,0.377724,1,0,0,
4404,0.43674,0.391119,0.150852,0.344282,1,0,0,
4404,0.494526,0.523114,0.181265,0.364964,1,0,0,
2238,0.268486,0.59243,0.297535,0.378521,1,0,0,
7581,0.522656,0.501563,0.166406,0.44375,1,0,0,
3474,0.463057,0.429299,0.142675,0.415287,1,0,0,
1327,0.330769,0.499038,0.169231,0.353846,1,0,0,
4375,0.269465,0.439781,0.096107,0.324818,1,0,0,
4375,0.43309,0.44708,0.13382,0.368613,1,0,0,
2663,0.301953,0.572266,0.346094,0.413281,1,0,0,
2663,0.312109,0.494531,0.208594,0.403125,1,0,0,
6026,0.850598,0.615538,0.223108,0.326693,1,0,0,
6026,0.436255,0.492032,0.135458,0.422311,1,0,0,
5953,0.391434,0.376494,0.105578,0.322709,1,0,0,
7616,0.527349,0.457223,0.15007,0.378682,1,0,0,
7616,0.708275,0.704067,0.253857,0.162693,1,0,0,
291,0.585829,0.496863,0.193182,0.428662,1,0,0,
291,0.841826,0.641434,0.315025,0.277146,1,0,0,
5752,0.512789,0.54324,0.261876,0.457978,1,0,0,
5752,0.422046,0.402558,0.170524,0.369062,1,0,0,
5283,0.451953,0.395703,0.113281,0.357031,1,0,0,
5789,0.437272,0.4324,0.174178,0.426309,1,0,0,
920,0.305859,0.426172,0.122656,0.336719,1,0,0,
920,0.326562,0.623047,0.242188,0.314844,1,0,0,
5566,0.425843,0.411236,0.139326,0.377528,1,0,0,
5717,0.414738,0.398295,0.151035,0.353228,1,0,0,
129,0.448403,0.444103,0.127764,0.37715,1,0,0,
129,0.90602,0.603194,0.183047,0.356265,1,0,0,
940,0.328125,0.63125,0.295312,0.298438,1,0,0,
940,0.301563,0.417969,0.120313,0.292187,1,0,0,
5897,0.283865,0.423307,0.121514,0.360558,1,0,0,
5897,0.680279,0.676295,0.35259,0.221116,1,0,0,
4789,0.451474,0.408477,0.18059,0.35258,1,0,0,
4633,0.599816,0.553307,0.32524,0.454832,1,0,0,
4633,0.276858,0.427449,0.11107,0.312696,1,0,0,
7782,0.433333,0.577273,0.20303,0.393939,1,0,0,
7782,0.580303,0.523485,0.233333,0.443939,1,0,0,
5035,0.270562,0.437618,0.091263,0.360601,1,0,0,
5035,0.467001,0.408125,0.145799,0.37507,1,0,0,
3910,0.419531,0.411328,0.103125,0.388281,1,0,0,
2966,0.6812,0.630804,0.319366,0.294451,1,0,0,
4537,0.498654,0.525689,0.237601,0.411136,1,0,0,
7827,0.518939,0.525758,0.159091,0.460606,1,0,0,
2448,0.321429,0.587662,0.290909,0.390909,1,0,0,
4831,0.425061,0.409705,0.125307,0.37715,1,0,0,
2612,0.229297,0.621875,0.250781,0.304688,1,0,0,
886,0.314063,0.494141,0.1625,0.278906,1,0,0,
6395,0.526596,0.474586,0.114657,0.386525,1,0,0,
6395,0.47695,0.559102,0.270686,0.44208,1,0,0,
6395,0.661939,0.535461,0.189125,0.491726,1,0,0,
5792,0.507308,0.518879,0.224117,0.472594,1,0,0,
5792,0.417174,0.394641,0.165652,0.304507,1,0,0,
3403,0.436858,0.451542,0.132159,0.422907,1,0,0,
7171,0.856914,0.670935,0.286172,0.222791,1,0,0,
7171,0.483355,0.540333,0.25096,0.335467,1,0,0,
7171,0.435339,0.382202,0.1242,0.300896,1,0,0,
7171,0.572983,0.456466,0.128041,0.372599,1,0,0,
1318,0.306731,0.471154,0.121154,0.305769,1,0,0,
6266,0.422656,0.461328,0.10625,0.424219,1,0,0,
6266,0.551172,0.471875,0.121094,0.3875,1,0,0,
7476,0.521029,0.464202,0.158655,0.445546,1,0,0,
1324,0.338462,0.500962,0.169231,0.365385,1,0,0,
4369,0.267032,0.437956,0.09854,0.321168,1,0,0,
4369,0.440998,0.434915,0.147202,0.375912,1,0,0,
7313,0.825224,0.595391,0.215109,0.381562,1,0,0,
5226,0.394922,0.383594,0.142969,0.334375,1,0,0,
1259,0.164392,0.636476,0.269231,0.327543,1,0,0,
4853,0.42199,0.427518,0.146192,0.415233,1,0,0,
5574,0.420225,0.408989,0.12809,0.382022,1,0,0,
3912,0.434766,0.408984,0.119531,0.383594,1,0,0,
309,0.600921,0.478978,0.203349,0.373472,1,0,0,
309,0.67834,0.576665,0.279771,0.40404,1,0,0,
4210,0.438828,0.399531,0.151562,0.360938,1,0,0,
1494,0.300962,0.557692,0.317308,0.436538,1,0,0,
1436,0.252885,0.609615,0.236538,0.328846,1,0,0,
1067,0.247656,0.612891,0.232813,0.366406,1,0,0,
1067,0.303906,0.507813,0.151562,0.304688,1,0,0,
1931,0.31793,0.454289,0.165016,0.284203,1,0,0,
1931,0.315199,0.652656,0.239273,0.262375,1,0,0,
371,0.579668,0.505314,0.195707,0.447531,1,0,0,
371,0.656829,0.587034,0.289703,0.386504,1,0,0,
6378,0.464539,0.475177,0.120567,0.408983,1,0,0,
6378,0.484634,0.550236,0.288416,0.455083,1,0,0,
6378,0.654846,0.530142,0.21513,0.495272,1,0,0,
7289,0.8137,0.600512,0.238156,0.355954,1,0,0,
2959,0.376557,0.4094,0.129105,0.372593,1,0,0,
4589,0.592859,0.537395,0.264667,0.485072,1,0,0,
2139,0.289346,0.621065,0.246973,0.404358,1,0,0,
6776,0.448655,0.493888,0.134474,0.418093,1,0,0,
3968,0.467969,0.446484,0.234375,0.388281,1,0,0,
1882,0.309891,0.563852,0.190719,0.436141,1,0,0,
2674,0.278516,0.579297,0.407031,0.399219,1,0,0,
2674,0.305078,0.513672,0.208594,0.391406,1,0,0,
3916,0.432812,0.4125,0.120313,0.385937,1,0,0,
7863,0.635606,0.712879,0.431818,0.143939,1,0,0,
7863,0.467424,0.454545,0.143939,0.330303,1,0,0,
2327,0.296655,0.591549,0.276408,0.380282,1,0,0,
5709,0.428136,0.430572,0.163216,0.420219,1,0,0,
5510,0.469663,0.477528,0.177528,0.420225,1,0,0,
5899,0.280876,0.421315,0.115538,0.35259,1,0,0,
3450,0.418135,0.40859,0.099119,0.372247,1,0,0,
5420,0.384462,0.400398,0.135458,0.358566,1,0,0,
151,0.611179,0.478501,0.239558,0.379607,1,0,0,
151,0.773956,0.617936,0.272727,0.385749,1,0,0,
5608,0.432584,0.425843,0.152809,0.388764,1,0,0,
3938,0.446875,0.414063,0.115625,0.395313,1,0,0,
6722,0.427262,0.487775,0.113692,0.410758,1,0,0,
5147,0.438362,0.524383,0.133556,0.411212,1,0,0,
871,0.333594,0.542578,0.1375,0.266406,1,0,0,
7267,0.724072,0.609475,0.353393,0.340589,1,0,0,
4708,0.432205,0.394683,0.121222,0.345582,1,0,0,
4708,0.26682,0.648212,0.004614,0.002307,1,0,0,
7275,0.832266,0.628041,0.334187,0.31114,1,0,0,
5580,0.417978,0.408989,0.123596,0.382022,1,0,0,
2987,0.435447,0.47282,0.15402,0.481314,1,0,0,
7501,0.518814,0.46662,0.146684,0.44676,1,0,0,
3909,0.410547,0.409375,0.122656,0.379688,1,0,0,
1090,0.32196,0.531017,0.150124,0.409429,1,0,0,
1090,0.300868,0.619727,0.246898,0.33871,1,0,0,
3430,0.3058,0.462555,0.182819,0.378855,1,0,0,
2582,0.280519,0.601299,0.274026,0.355844,1,0,0,
2069,0.338433,0.505723,0.107858,0.337882,1,0,0,
840,0.324935,0.510982,0.174419,0.378553,1,0,0,
7558,0.480015,0.473886,0.161503,0.396209,1,0,0,
7807,0.585606,0.544697,0.313636,0.45,1,0,0,
7807,0.794697,0.585606,0.192424,0.356061,1,0,0,
1182,0.115385,0.671836,0.225806,0.256824,1,0,0,
5465,0.405816,0.38731,0.120291,0.338401,1,0,0,
4551,0.613144,0.565511,0.329556,0.422976,1,0,0,
3946,0.442578,0.415625,0.117969,0.385937,1,0,0,
3990,0.433984,0.431641,0.169531,0.411719,1,0,0,
4741,0.431464,0.405998,0.138995,0.372549,1,0,0,
4741,0.729981,0.620775,0.414978,0.317355,1,0,0,
5017,0.266611,0.451586,0.096828,0.405676,1,0,0,
5017,0.829215,0.686978,0.33389,0.195326,1,0,0,
1178,0.108561,0.66129,0.212159,0.253102,1,0,0,
5819,0.391596,0.403167,0.175396,0.365408,1,0,0,
5571,0.416854,0.407865,0.11236,0.370787,1,0,0,
5658,0.433009,0.431181,0.209501,0.397077,1,0,0,
2503,0.303247,0.451299,0.132468,0.333766,1,0,0,
2503,0.285714,0.564935,0.281818,0.436364,1,0,0,
4726,0.429168,0.404463,0.127438,0.374093,1,0,0,
7852,0.481061,0.500758,0.15,0.434848,1,0,0,
7852,0.458333,0.453788,0.140909,0.425758,1,0,0,
6924,0.511671,0.470516,0.111794,0.383292,1,0,0,
6924,0.596437,0.582924,0.242015,0.396806,1,0,0,
4026,0.394531,0.402734,0.13125,0.367969,1,0,0,
297,0.596869,0.516284,0.209447,0.447118,1,0,0,
297,0.654059,0.574216,0.28669,0.407011,1,0,0,
6791,0.446822,0.525672,0.140587,0.376528,1,0,0,
4408,0.486618,0.441606,0.189781,0.445255,1,0,0,
7163,0.896607,0.631882,0.206786,0.303457,1,0,0,
7163,0.505762,0.570423,0.206146,0.421255,1,0,0,
7163,0.614597,0.464789,0.101152,0.371319,1,0,0,
7163,0.471831,0.447503,0.161332,0.418694,1,0,0,
7769,0.453317,0.559582,0.240786,0.384521,1,0,0,
2699,0.31202,0.532609,0.258312,0.484655,1,0,0,
842,0.315891,0.518088,0.187339,0.359173,1,0,0,
669,0.331611,0.473012,0.123457,0.305771,1,0,0,
3600,0.447871,0.42474,0.177673,0.410996,1,0,0,
7033,0.412162,0.482801,0.133907,0.464373,1,0,0,
7033,0.571867,0.490172,0.143735,0.410319,1,0,0,
7033,0.863022,0.626536,0.266585,0.304668,1,0,0,
